dt,CLICKS,ORIGIN_IP,DEST_IP,Fraud
12/18/2022,3570,2,3598,0
12/17/2022,2087,1,3597,0
12/17/2022,2214,2,3598,0
12/16/2022,1790,1,3597,0
12/16/2022,1248,2,3598,0
12/15/2022,2427,1,3597,0
12/15/2022,2364,2,3598,0
12/14/2022,1774,1,3597,0
12/14/2022,3381,2,3598,0
12/13/2022,2228,1,3597,0
12/13/2022,500,2,3598,0
12/12/2022,221,1,3597,0
12/12/2022,2868,2,3598,0
12/11/2022,1390,1,3597,0
12/11/2022,1870,2,3598,0
12/10/2022,981,1,3597,0
12/10/2022,1758,2,3598,0
12/09/2022,1128,1,3597,0
12/09/2022,3102,2,3598,0
12/08/2022,1384,1,3597,0
12/08/2022,2409,2,3598,0
12/07/2022,568,1,3597,0
12/07/2022,545,2,3598,0
12/06/2022,1352,1,3597,0
12/06/2022,3503,2,3598,0
12/05/2022,1060,1,3597,0
12/05/2022,800,2,3598,0
12/04/2022,287,1,3597,0
12/04/2022,853,2,3598,0
12/03/2022,1063,1,3597,0
12/03/2022,68,2,3598,0
12/02/2022,771,1,3597,0
12/02/2022,672,2,3598,0
12/01/2022,896,1,3597,0
12/01/2022,2029,2,3598,0
11/29/2022,1601,1,3597,0
11/29/2022,1699,2,3598,0
11/28/2022,891,1,3597,0
11/28/2022,2516,2,3598,0
11/27/2022,760,1,3597,0
11/27/2022,273,2,3598,0
11/26/2022,680,1,3597,0
11/26/2022,837,2,3598,0
11/25/2022,1876,1,3597,0
11/25/2022,1341,2,3598,0
11/24/2022,1313,1,3597,0
11/24/2022,2835,2,3598,0
11/23/2022,1389,1,3597,0
11/23/2022,1285,2,3598,0
11/22/2022,29,1,3597,0
11/22/2022,503,2,3598,0
11/21/2022,4512,1,3597,0
11/21/2022,1034,2,3598,0
11/20/2022,615,1,3597,0
11/20/2022,1149,2,3598,0
11/19/2022,355,1,3597,0
11/19/2022,1724,2,3598,0
11/18/2022,1855,1,3597,0
11/18/2022,987,2,3598,0
11/17/2022,655,1,3597,0
11/17/2022,413,2,3598,0
11/16/2022,1276,1,3597,0
11/16/2022,523,2,3598,0
11/15/2022,733,1,3597,0
11/15/2022,1594,2,3598,0
11/14/2022,1495,1,3597,0
11/14/2022,1418,2,3598,0
11/13/2022,3696,1,3597,0
11/13/2022,323600,2,3598,1
11/12/2022,647,1,3597,0
11/12/2022,1569,2,3598,0
11/11/2022,26,1,3597,0
11/11/2022,839,2,3598,0
11/10/2022,1285,1,3597,0
11/10/2022,3285,2,3598,0
11/09/2022,3412,1,3597,0
11/09/2022,3484,2,3598,0
11/08/2022,1683,1,3597,0
11/08/2022,1249,2,3598,0
11/07/2022,509,1,3597,0
11/07/2022,1183,2,3598,0
11/06/2022,907,1,3597,0
11/06/2022,606,2,3598,0
11/05/2022,839,1,3597,0
11/05/2022,1103,2,3598,0
11/04/2022,1358,1,3597,0
11/04/2022,237,2,3598,0
11/03/2022,2119,1,3597,0
11/03/2022,1857,2,3598,0
11/02/2022,2460,1,3597,0
11/02/2022,1269,2,3598,0
11/01/2022,909,1,3597,0
11/01/2022,1376,2,3598,0
10/30/2022,1954,1,3597,0
10/30/2022,860,2,3598,0
10/29/2022,2650,1,3597,0
10/29/2022,1897,2,3598,0
10/28/2022,3937,1,3597,0
10/28/2022,4010,2,3598,0
10/27/2022,1328,1,3597,0
10/27/2022,1239,2,3598,0
10/26/2022,758,1,3597,0
10/26/2022,2515,2,3598,0
10/25/2022,2478,1,3597,0
10/25/2022,1378,2,3598,0
10/24/2022,28700,1,3597,1
10/24/2022,525,2,3598,0
10/23/2022,840,1,3597,0
10/23/2022,433,2,3598,0
10/22/2022,2236,1,3597,0
10/22/2022,311,2,3598,0
10/21/2022,921,1,3597,0
10/21/2022,454,2,3598,0
10/20/2022,4356,1,3597,0
10/20/2022,4596,2,3598,0
10/19/2022,272,1,3597,0
10/19/2022,1302,2,3598,0
10/18/2022,2675,1,3597,0
10/18/2022,1022,2,3598,0
10/17/2022,470,1,3597,0
10/17/2022,332,2,3598,0
10/16/2022,1369,1,3597,0
10/16/2022,1769,2,3598,0
10/15/2022,902,1,3597,0
10/15/2022,527,2,3598,0
10/14/2022,1375,1,3597,0
10/14/2022,212,2,3598,0
10/13/2022,301,1,3597,0
10/13/2022,1018,2,3598,0
10/12/2022,820,1,3597,0
10/12/2022,3052,2,3598,0
10/11/2022,1994,1,3597,0
10/11/2022,187,2,3598,0
10/10/2022,610,1,3597,0
10/10/2022,837,2,3598,0
10/09/2022,1808,1,3597,0
10/09/2022,2050,2,3598,0
10/08/2022,205,1,3597,0
10/08/2022,2080,2,3598,0
10/07/2022,673,1,3597,0
10/07/2022,1694,2,3598,0
10/06/2022,2088,1,3597,0
10/06/2022,1176,2,3598,0
10/05/2022,3124,1,3597,0
10/05/2022,1775,2,3598,0
10/04/2022,256,1,3597,0
10/04/2022,2524,2,3598,0
10/03/2022,1309,1,3597,0
10/03/2022,4105,2,3598,0
10/02/2022,251,1,3597,0
10/02/2022,425,2,3598,0
10/01/2022,1087,1,3597,0
10/01/2022,654,2,3598,0
09/29/2022,658,1,3597,0
09/29/2022,2842,2,3598,0
09/28/2022,871,1,3597,0
09/28/2022,1155,2,3598,0
09/27/2022,2947,1,3597,0
09/27/2022,1368,2,3598,0
09/26/2022,3511,1,3597,0
09/26/2022,9,2,3598,0
09/25/2022,665,1,3597,0
09/25/2022,139,2,3598,0
09/24/2022,2102,1,3597,0
09/24/2022,2187,2,3598,0
09/23/2022,1732,1,3597,0
09/23/2022,1844,2,3598,0
09/22/2022,834,1,3597,0
09/22/2022,1431,2,3598,0
09/21/2022,1092,1,3597,0
09/21/2022,1077,2,3598,0
09/20/2022,1583,1,3597,0
09/20/2022,4286,2,3598,0
09/19/2022,246,1,3597,0
09/19/2022,2153,2,3598,0
09/18/2022,66,1,3597,0
09/18/2022,1453,2,3598,0
09/17/2022,720,1,3597,0
09/17/2022,1757,2,3598,0
09/16/2022,131,1,3597,0
09/16/2022,1019,2,3598,0
09/15/2022,4166,1,3597,0
09/15/2022,1935,2,3598,0
09/14/2022,4234,1,3597,0
09/14/2022,2636,2,3598,0
09/13/2022,189,1,3597,0
09/13/2022,336,2,3598,0
09/12/2022,490,1,3597,0
09/12/2022,1805,2,3598,0
09/11/2022,287,1,3597,0
09/11/2022,2206,2,3598,0
09/10/2022,1905,1,3597,0
09/10/2022,2093,2,3598,0
09/09/2022,1547,1,3597,0
09/09/2022,1294,2,3598,0
09/08/2022,676,1,3597,0
09/08/2022,1231,2,3598,0
09/07/2022,38,1,3597,0
09/07/2022,1354,2,3598,0
09/06/2022,2473,1,3597,0
09/06/2022,1812,2,3598,0
09/05/2022,643,1,3597,0
09/05/2022,720,2,3598,0
09/04/2022,1731,1,3597,0
09/04/2022,1904,2,3598,0
09/03/2022,208800,1,3597,1
09/03/2022,508,2,3598,0
09/02/2022,70,1,3597,0
09/02/2022,373,2,3598,0
09/01/2022,2502,1,3597,0
09/01/2022,103,2,3598,0
08/30/2022,997,1,3597,0
08/30/2022,1705,2,3598,0
08/29/2022,2493,1,3597,0
08/29/2022,2421,2,3598,0
08/28/2022,2146,1,3597,0
08/28/2022,508,2,3598,0
08/27/2022,1386,1,3597,0
08/27/2022,1922,2,3598,0
08/26/2022,245,1,3597,0
08/26/2022,1219,2,3598,0
08/25/2022,1511,1,3597,0
08/25/2022,1020,2,3598,0
08/24/2022,2799,1,3597,0
08/24/2022,1217,2,3598,0
08/23/2022,1975,1,3597,0
08/23/2022,276,2,3598,0
08/22/2022,1522,1,3597,0
08/22/2022,969,2,3598,0
08/21/2022,1450,1,3597,0
08/21/2022,3617,2,3598,0
08/20/2022,732,1,3597,0
08/20/2022,3326,2,3598,0
08/19/2022,1590,1,3597,0
08/19/2022,490,2,3598,0
08/18/2022,226,1,3597,0
08/18/2022,1603,2,3598,0
08/17/2022,346,1,3597,0
08/17/2022,757,2,3598,0
08/16/2022,717,1,3597,0
08/16/2022,1550,2,3598,0
08/15/2022,3085,1,3597,0
08/15/2022,1123,2,3598,0
08/14/2022,1841,1,3597,0
08/14/2022,3635,2,3598,0
08/13/2022,348,1,3597,0
08/13/2022,1097,2,3598,0
08/12/2022,1310,1,3597,0
08/12/2022,491,2,3598,0
08/11/2022,625,1,3597,0
08/11/2022,1885,2,3598,0
08/10/2022,3987,1,3597,0
08/10/2022,519,2,3598,0
08/09/2022,1799,1,3597,0
08/09/2022,1069,2,3598,0
08/08/2022,1724,1,3597,0
08/08/2022,136,2,3598,0
08/07/2022,1594,1,3597,0
08/07/2022,1656,2,3598,0
08/06/2022,121,1,3597,0
08/06/2022,976,2,3598,0
08/05/2022,2219,1,3597,0
08/05/2022,1279,2,3598,0
08/04/2022,410,1,3597,0
08/04/2022,1349,2,3598,0
08/03/2022,1296,1,3597,0
08/03/2022,2216,2,3598,0
08/02/2022,1375,1,3597,0
08/02/2022,2619,2,3598,0
08/01/2022,1132,1,3597,0
08/01/2022,114,2,3598,0
07/30/2022,257,1,3597,0
07/30/2022,431,2,3598,0
07/29/2022,260,1,3597,0
07/29/2022,178,2,3598,0
07/28/2022,2989,1,3597,0
07/28/2022,485,2,3598,0
01/26/2023,398,1,3340,0
01/26/2023,2675,2,3341,0
01/25/2023,1865,1,3340,0
01/25/2023,3541,2,3341,0
01/24/2023,1879,1,3340,0
01/24/2023,2900,2,3341,0
01/23/2023,1223,1,3340,0
01/23/2023,1283,2,3341,0
01/22/2023,2151,1,3340,0
01/22/2023,3025,2,3341,0
01/21/2023,2505,1,3340,0
01/21/2023,1391,2,3341,0
01/20/2023,880,1,3340,0
01/20/2023,1585,2,3341,0
01/19/2023,1045,1,3340,0
01/19/2023,1325,2,3341,0
01/18/2023,2001,1,3340,0
01/18/2023,121,2,3341,0
01/17/2023,259,1,3340,0
01/17/2023,1881,2,3341,0
01/16/2023,139,1,3340,0
01/16/2023,352,2,3341,0
01/15/2023,2672,1,3340,0
01/15/2023,2139,2,3341,0
01/14/2023,84,1,3340,0
01/14/2023,2939,2,3341,0
01/13/2023,2189,1,3340,0
01/13/2023,2977,2,3341,0
01/12/2023,1724,1,3340,0
01/12/2023,1990,2,3341,0
01/11/2023,960,1,3340,0
01/11/2023,512,2,3341,0
01/10/2023,4517,1,3340,0
01/10/2023,2594,2,3341,0
01/09/2023,1695,1,3340,0
01/09/2023,2741,2,3341,0
01/08/2023,426,1,3340,0
01/08/2023,2045,2,3341,0
01/07/2023,2422,1,3340,0
01/07/2023,1639,2,3341,0
01/06/2023,1832,1,3340,0
01/06/2023,1683,2,3341,0
01/05/2023,994,1,3340,0
01/05/2023,588,2,3341,0
01/04/2023,2477,1,3340,0
01/04/2023,4737,2,3341,0
01/03/2023,2466,1,3340,0
01/03/2023,1729,2,3341,0
01/02/2023,2800,1,3340,0
01/02/2023,2642,2,3341,0
01/01/2023,1868,1,3340,0
01/01/2023,17,2,3341,0
12/30/2022,1244,1,3340,0
12/30/2022,1186,2,3341,0
12/29/2022,2224,1,3340,0
12/29/2022,1620,2,3341,0
12/28/2022,1413,1,3340,0
12/28/2022,227,2,3341,0
12/27/2022,2540,1,3340,0
12/27/2022,4174,2,3341,0
12/26/2022,1124,1,3340,0
12/26/2022,2692,2,3341,0
12/25/2022,3811,1,3340,0
12/25/2022,3768,2,3341,0
12/24/2022,3024,1,3340,0
12/24/2022,2238,2,3341,0
12/23/2022,1746,1,3340,0
12/23/2022,2357,2,3341,0
12/22/2022,1904,1,3340,0
12/22/2022,2044,2,3341,0
12/21/2022,1385,1,3340,0
12/21/2022,60,2,3341,0
12/20/2022,1023,1,3340,0
12/20/2022,1619,2,3341,0
12/19/2022,765,1,3340,0
12/19/2022,1498,2,3341,0
12/18/2022,704,1,3340,0
12/18/2022,47,2,3341,0
12/17/2022,431,1,3340,0
12/17/2022,1858,2,3341,0
12/16/2022,1144,1,3340,0
12/16/2022,2160,2,3341,0
12/15/2022,1808,1,3340,0
12/15/2022,3583,2,3341,0
12/14/2022,431,1,3340,0
12/14/2022,536,2,3341,0
12/13/2022,1966,1,3340,0
12/13/2022,187,2,3341,0
12/12/2022,1022,1,3340,0
12/12/2022,164,2,3341,0
12/11/2022,46,1,3340,0
12/11/2022,1674,2,3341,0
12/10/2022,695,1,3340,0
12/10/2022,230,2,3341,0
12/09/2022,3797,1,3340,0
12/09/2022,603,2,3341,0
12/08/2022,269,1,3340,0
12/08/2022,2391,2,3341,0
12/07/2022,815,1,3340,0
12/07/2022,1900,2,3341,0
12/06/2022,3697,1,3340,0
12/06/2022,4377,2,3341,0
12/05/2022,2262,1,3340,0
12/05/2022,2954,2,3341,0
12/04/2022,739,1,3340,0
12/04/2022,1195,2,3341,0
12/03/2022,1989,1,3340,0
12/03/2022,2349,2,3341,0
12/02/2022,2348,1,3340,0
12/02/2022,881,2,3341,0
12/01/2022,2205,1,3340,0
12/01/2022,402,2,3341,0
11/29/2022,886,1,3340,0
11/29/2022,188,2,3341,0
11/28/2022,160,1,3340,0
11/28/2022,1389,2,3341,0
11/27/2022,2775,1,3340,0
11/27/2022,1738,2,3341,0
11/26/2022,2118,1,3340,0
11/26/2022,521,2,3341,0
11/25/2022,968,1,3340,0
11/25/2022,200,2,3341,0
11/24/2022,2084,1,3340,0
11/24/2022,3951,2,3341,0
11/23/2022,1248,1,3340,0
11/23/2022,1775,2,3341,0
11/22/2022,3748,1,3340,0
11/22/2022,3939,2,3341,0
11/21/2022,32,1,3340,0
11/21/2022,684,2,3341,0
11/20/2022,2132,1,3340,0
11/20/2022,3255,2,3341,0
11/19/2022,515,1,3340,0
11/19/2022,59,2,3341,0
11/18/2022,95,1,3340,0
11/18/2022,611,2,3341,0
11/17/2022,3337,1,3340,0
11/17/2022,1269,2,3341,0
11/16/2022,483,1,3340,0
11/16/2022,1212,2,3341,0
11/15/2022,1219,1,3340,0
11/15/2022,136,2,3341,0
11/14/2022,606,1,3340,0
11/14/2022,2010,2,3341,0
11/13/2022,1212,1,3340,0
11/13/2022,778,2,3341,0
11/12/2022,607,1,3340,0
11/12/2022,2561,2,3341,0
11/11/2022,629,1,3340,0
11/11/2022,1873,2,3341,0
11/10/2022,3408,1,3340,0
11/10/2022,927,2,3341,0
11/09/2022,214700,1,3340,1
11/09/2022,2782,2,3341,0
11/08/2022,36,1,3340,0
11/08/2022,2955,2,3341,0
11/07/2022,921,1,3340,0
11/07/2022,815,2,3341,0
11/06/2022,1272,1,3340,0
11/06/2022,3956,2,3341,0
11/05/2022,1086,1,3340,0
11/05/2022,747,2,3341,0
11/04/2022,4031,1,3340,0
11/04/2022,569,2,3341,0
11/03/2022,907,1,3340,0
11/03/2022,3059,2,3341,0
11/02/2022,3142,1,3340,0
11/02/2022,751,2,3341,0
11/01/2022,782,1,3340,0
11/01/2022,21,2,3341,0
10/30/2022,2515,1,3340,0
10/30/2022,1873,2,3341,0
10/29/2022,574,1,3340,0
10/29/2022,1218,2,3341,0
10/28/2022,2909,1,3340,0
10/28/2022,93,2,3341,0
10/27/2022,3875,1,3340,0
10/27/2022,1890,2,3341,0
10/26/2022,1973,1,3340,0
10/26/2022,1468,2,3341,0
10/25/2022,136200,1,3340,1
10/25/2022,63,2,3341,0
10/24/2022,2214,1,3340,0
10/24/2022,33,2,3341,0
10/23/2022,2925,1,3340,0
10/23/2022,2833,2,3341,0
10/22/2022,298,1,3340,0
10/22/2022,1757,2,3341,0
10/21/2022,1104,1,3340,0
10/21/2022,2302,2,3341,0
10/20/2022,622,1,3340,0
10/20/2022,1326,2,3341,0
10/19/2022,1114,1,3340,0
10/19/2022,3635,2,3341,0
10/18/2022,259,1,3340,0
10/18/2022,1899,2,3341,0
10/17/2022,945,1,3340,0
10/17/2022,213,2,3341,0
10/16/2022,584,1,3340,0
10/16/2022,2824,2,3341,0
10/15/2022,1915,1,3340,0
10/15/2022,2083,2,3341,0
10/14/2022,2252,1,3340,0
10/14/2022,350,2,3341,0
10/13/2022,1987,1,3340,0
10/13/2022,4286,2,3341,0
10/12/2022,641,1,3340,0
10/12/2022,2016,2,3341,0
10/11/2022,1821,1,3340,0
10/11/2022,2304,2,3341,0
10/10/2022,1478,1,3340,0
10/10/2022,948,2,3341,0
10/09/2022,951,1,3340,0
10/09/2022,1255,2,3341,0
10/08/2022,509,1,3340,0
10/08/2022,2587,2,3341,0
10/07/2022,2239,1,3340,0
10/07/2022,523,2,3341,0
10/06/2022,3370,1,3340,0
10/06/2022,2932,2,3341,0
10/05/2022,887,1,3340,0
10/05/2022,457,2,3341,0
10/04/2022,1525,1,3340,0
10/04/2022,1070,2,3341,0
10/03/2022,750,1,3340,0
10/03/2022,264,2,3341,0
10/02/2022,240,1,3340,0
10/02/2022,1183,2,3341,0
10/01/2022,1287,1,3340,0
10/01/2022,531,2,3341,0
09/29/2022,735,1,3340,0
09/29/2022,66,2,3341,0
09/28/2022,288,1,3340,0
09/28/2022,1379,2,3341,0
09/27/2022,195,1,3340,0
09/27/2022,230,2,3341,0
09/26/2022,2838,1,3340,0
09/26/2022,439,2,3341,0
09/25/2022,750,1,3340,0
09/25/2022,1659,2,3341,0
09/24/2022,77,1,3340,0
09/24/2022,1414,2,3341,0
09/23/2022,3618,1,3340,0
09/23/2022,3076,2,3341,0
09/22/2022,80,1,3340,0
09/22/2022,341,2,3341,0
09/21/2022,714,1,3340,0
09/21/2022,1242,2,3341,0
09/20/2022,1280,1,3340,0
09/20/2022,366,2,3341,0
09/19/2022,2358,1,3340,0
09/19/2022,4798,2,3341,0
09/18/2022,42,1,3340,0
09/18/2022,163,2,3341,0
09/17/2022,2809,1,3340,0
09/17/2022,2260,2,3341,0
09/16/2022,986,1,3340,0
09/16/2022,1504,2,3341,0
09/15/2022,1771,1,3340,0
09/15/2022,2826,2,3341,0
09/14/2022,827,1,3340,0
09/14/2022,750,2,3341,0
09/13/2022,3727,1,3340,0
09/13/2022,92,2,3341,0
09/12/2022,937,1,3340,0
09/12/2022,973,2,3341,0
09/11/2022,3160,1,3340,0
09/11/2022,584,2,3341,0
09/10/2022,3212,1,3340,0
09/10/2022,2702,2,3341,0
09/09/2022,785,1,3340,0
09/09/2022,1153,2,3341,0
09/08/2022,76300,1,3340,1
09/08/2022,331,2,3341,0
09/07/2022,241,1,3340,0
09/07/2022,445,2,3341,0
09/06/2022,1280,1,3340,0
09/06/2022,657,2,3341,0
09/05/2022,486,1,3340,0
09/05/2022,2111,2,3341,0
09/04/2022,1428,1,3340,0
09/04/2022,105,2,3341,0
09/03/2022,1175,1,3340,0
09/03/2022,624,2,3341,0
09/02/2022,2914,1,3340,0
09/02/2022,4243,2,3341,0
09/01/2022,1088,1,3340,0
09/01/2022,1213,2,3341,0
08/30/2022,1875,1,3340,0
08/30/2022,1675,2,3341,0
08/29/2022,1270,1,3340,0
08/29/2022,2643,2,3341,0
08/28/2022,487,1,3340,0
08/28/2022,879,2,3341,0
08/27/2022,95000,1,3340,1
08/27/2022,2381,2,3341,0
08/26/2022,2853,1,3340,0
08/26/2022,2892,2,3341,0
08/25/2022,2217,1,3340,0
08/25/2022,382,2,3341,0
08/24/2022,3683,1,3340,0
08/24/2022,2161,2,3341,0
08/23/2022,406,1,3340,0
08/23/2022,992,2,3341,0
08/22/2022,961,1,3340,0
08/22/2022,434,2,3341,0
08/21/2022,65,1,3340,0
08/21/2022,1536,2,3341,0
08/20/2022,756,1,3340,0
08/20/2022,146,2,3341,0
08/19/2022,1406,1,3340,0
08/19/2022,939,2,3341,0
08/18/2022,257,1,3340,0
08/18/2022,3527,2,3341,0
08/17/2022,3256,1,3340,0
08/17/2022,3650,2,3341,0
08/16/2022,2479,1,3340,0
08/16/2022,2408,2,3341,0
08/15/2022,501,1,3340,0
08/15/2022,901,2,3341,0
08/14/2022,1476,1,3340,0
08/14/2022,2447,2,3341,0
08/13/2022,2962,1,3340,0
08/13/2022,2186,2,3341,0
08/12/2022,629,1,3340,0
08/12/2022,777,2,3341,0
08/11/2022,1216,1,3340,0
08/11/2022,1165,2,3341,0
08/10/2022,804,1,3340,0
08/10/2022,770,2,3341,0
08/09/2022,466,1,3340,0
08/09/2022,2558,2,3341,0
08/08/2022,2409,1,3340,0
08/08/2022,529,2,3341,0
08/07/2022,1531,1,3340,0
08/07/2022,1904,2,3341,0
08/06/2022,1663,1,3340,0
08/06/2022,4013,2,3341,0
08/05/2022,41,1,3340,0
08/05/2022,51,2,3341,0
08/04/2022,1508,1,3340,0
08/04/2022,168,2,3341,0
08/03/2022,399,1,3340,0
08/03/2022,1131,2,3341,0
08/02/2022,1430,1,3340,0
08/02/2022,1693,2,3341,0
08/01/2022,2765,1,3340,0
08/01/2022,3399,2,3341,0
07/30/2022,1524,1,3340,0
07/30/2022,837,2,3341,0
07/29/2022,306,1,3340,0
07/29/2022,745,2,3341,0
07/28/2022,978,1,3340,0
07/28/2022,983,2,3341,0
01/27/2023,492,1,4625,0
01/27/2023,1456,2,4626,0
01/26/2023,1284,1,4625,0
01/26/2023,1419,2,4626,0
01/25/2023,1047,1,4625,0
01/25/2023,228,2,4626,0
01/24/2023,677,1,4625,0
01/24/2023,459,2,4626,0
01/23/2023,1959,1,4625,0
01/23/2023,2653,2,4626,0
01/22/2023,560,1,4625,0
01/22/2023,1082,2,4626,0
01/21/2023,568,1,4625,0
01/21/2023,897,2,4626,0
01/20/2023,1628,1,4625,0
01/20/2023,1249,2,4626,0
01/19/2023,1134,1,4625,0
01/19/2023,1692,2,4626,0
01/18/2023,3289,1,4625,0
01/18/2023,1586,2,4626,0
01/17/2023,1328,1,4625,0
01/17/2023,514,2,4626,0
01/16/2023,4660,1,4625,0
01/16/2023,3606,2,4626,0
01/15/2023,3527,1,4625,0
01/15/2023,4046,2,4626,0
01/14/2023,3948,1,4625,0
01/14/2023,3330,2,4626,0
01/13/2023,1458,1,4625,0
01/13/2023,507,2,4626,0
01/12/2023,3441,1,4625,0
01/12/2023,1464,2,4626,0
01/11/2023,1801,1,4625,0
01/11/2023,405,2,4626,0
01/10/2023,3528,1,4625,0
01/10/2023,3405,2,4626,0
01/09/2023,84,1,4625,0
01/09/2023,1073,2,4626,0
01/08/2023,857,1,4625,0
01/08/2023,999,2,4626,0
01/07/2023,1058,1,4625,0
01/07/2023,714,2,4626,0
01/06/2023,2007,1,4625,0
01/06/2023,1243,2,4626,0
01/05/2023,1383,1,4625,0
01/05/2023,2053,2,4626,0
01/04/2023,1510,1,4625,0
01/04/2023,667,2,4626,0
01/03/2023,243,1,4625,0
01/03/2023,587,2,4626,0
01/02/2023,805,1,4625,0
01/02/2023,653,2,4626,0
01/01/2023,854,1,4625,0
01/01/2023,1505,2,4626,0
12/31/2022,875,1,4625,0
12/31/2022,364,2,4626,0
12/30/2022,621,1,4625,0
12/30/2022,778,2,4626,0
12/29/2022,2427,1,4625,0
12/29/2022,1406,2,4626,0
12/28/2022,2804,1,4625,0
12/28/2022,528,2,4626,0
12/27/2022,60,1,4625,0
12/27/2022,2283,2,4626,0
12/26/2022,1114,1,4625,0
12/26/2022,1777,2,4626,0
12/25/2022,1113,1,4625,0
12/25/2022,1867,2,4626,0
12/24/2022,62,1,4625,0
12/24/2022,301,2,4626,0
12/23/2022,4340,1,4625,0
12/23/2022,3846,2,4626,0
12/22/2022,628,1,4625,0
12/22/2022,4402,2,4626,0
12/21/2022,2706,1,4625,0
12/21/2022,990,2,4626,0
12/20/2022,852,1,4625,0
12/20/2022,225,2,4626,0
12/19/2022,2588,1,4625,0
12/19/2022,2256,2,4626,0
12/18/2022,1737,1,4625,0
12/18/2022,464,2,4626,0
12/17/2022,1478,1,4625,0
12/17/2022,358,2,4626,0
12/16/2022,2040,1,4625,0
12/16/2022,2267,2,4626,0
12/15/2022,1697,1,4625,0
12/15/2022,2569,2,4626,0
12/14/2022,9,1,4625,0
12/14/2022,1203,2,4626,0
12/13/2022,3185,1,4625,0
12/13/2022,3190,2,4626,0
12/12/2022,1062,1,4625,0
12/12/2022,622,2,4626,0
12/11/2022,138,1,4625,0
12/11/2022,772,2,4626,0
12/10/2022,941,1,4625,0
12/10/2022,2176,2,4626,0
12/09/2022,1717,1,4625,0
12/09/2022,1927,2,4626,0
12/08/2022,839,1,4625,0
12/08/2022,40,2,4626,0
12/07/2022,3449,1,4625,0
12/07/2022,3502,2,4626,0
12/06/2022,236,1,4625,0
12/06/2022,1326,2,4626,0
12/05/2022,537,1,4625,0
12/05/2022,1972,2,4626,0
12/04/2022,799,1,4625,0
12/04/2022,1102,2,4626,0
12/03/2022,393,1,4625,0
12/03/2022,1470,2,4626,0
12/02/2022,1044,1,4625,0
12/02/2022,1421,2,4626,0
12/01/2022,1986,1,4625,0
12/01/2022,359,2,4626,0
11/30/2022,745,1,4625,0
11/30/2022,580,2,4626,0
11/29/2022,1307,1,4625,0
11/29/2022,855,2,4626,0
11/28/2022,761,1,4625,0
11/28/2022,466,2,4626,0
11/27/2022,414,1,4625,0
11/27/2022,2067,2,4626,0
11/26/2022,703,1,4625,0
11/26/2022,1547,2,4626,0
11/25/2022,3698,1,4625,0
11/25/2022,3373,2,4626,0
11/24/2022,127,1,4625,0
11/24/2022,1182,2,4626,0
11/23/2022,1686,1,4625,0
11/23/2022,1550,2,4626,0
11/22/2022,2345,1,4625,0
11/22/2022,458,2,4626,0
11/21/2022,2255,1,4625,0
11/21/2022,1876,2,4626,0
11/20/2022,1172,1,4625,0
11/20/2022,2117,2,4626,0
11/19/2022,2501,1,4625,0
11/19/2022,2283,2,4626,0
11/18/2022,937,1,4625,0
11/18/2022,77,2,4626,0
11/17/2022,3384,1,4625,0
11/17/2022,2154,2,4626,0
11/16/2022,176,1,4625,0
11/16/2022,2686,2,4626,0
11/15/2022,2747,1,4625,0
11/15/2022,1031,2,4626,0
11/14/2022,1098,1,4625,0
11/14/2022,1457,2,4626,0
11/13/2022,1223,1,4625,0
11/13/2022,138,2,4626,0
11/12/2022,4241,1,4625,0
11/12/2022,919,2,4626,0
11/11/2022,1542,1,4625,0
11/11/2022,2844,2,4626,0
11/10/2022,2959,1,4625,0
11/10/2022,1203,2,4626,0
11/09/2022,3611,1,4625,0
11/09/2022,1130,2,4626,0
11/08/2022,2883,1,4625,0
11/08/2022,286,2,4626,0
11/07/2022,687,1,4625,0
11/07/2022,488,2,4626,0
11/06/2022,349,1,4625,0
11/06/2022,111200,2,4626,1
11/05/2022,756,1,4625,0
11/05/2022,329,2,4626,0
11/04/2022,706,1,4625,0
11/04/2022,1654,2,4626,0
11/03/2022,942,1,4625,0
11/03/2022,1792,2,4626,0
11/02/2022,311,1,4625,0
11/02/2022,273,2,4626,0
11/01/2022,1018,1,4625,0
11/01/2022,310300,2,4626,1
10/31/2022,1440,1,4625,0
10/31/2022,1665,2,4626,0
10/30/2022,268,1,4625,0
10/30/2022,277,2,4626,0
10/29/2022,3498,1,4625,0
10/29/2022,3731,2,4626,0
10/28/2022,255,1,4625,0
10/28/2022,1174,2,4626,0
10/27/2022,2030,1,4625,0
10/27/2022,2499,2,4626,0
10/26/2022,1899,1,4625,0
10/26/2022,2534,2,4626,0
10/25/2022,1367,1,4625,0
10/25/2022,138200,2,4626,1
10/24/2022,922,1,4625,0
10/24/2022,185,2,4626,0
10/23/2022,733,1,4625,0
10/23/2022,2187,2,4626,0
10/22/2022,522,1,4625,0
10/22/2022,907,2,4626,0
10/21/2022,2001,1,4625,0
10/21/2022,4255,2,4626,0
10/20/2022,1089,1,4625,0
10/20/2022,372,2,4626,0
10/19/2022,158,1,4625,0
10/19/2022,1910,2,4626,0
10/18/2022,237,1,4625,0
10/18/2022,86,2,4626,0
10/17/2022,1906,1,4625,0
10/17/2022,731,2,4626,0
10/16/2022,304,1,4625,0
10/16/2022,275,2,4626,0
10/15/2022,571,1,4625,0
10/15/2022,1337,2,4626,0
